frame,lw_x,lw_y,rw_x,rw_y,objects_detected,objects_list,lw_dist,rw_dist,raw_movement,smoothed_exertion,is_moving,is_working,objects_nearby
1,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,0.0,False,False,True
2,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,17.717972005208335,False,True,True
3,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,31.671724175347222,False,True,True
4,620.0,404.0,570.0,197.0,2,"Hardhat, Hardhat",0.0,0.0,0.0,30.005961100260418,False,True,True
5,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,30.087348958333337,False,True,True
6,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,36.36100130208333,False,True,True
7,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,36.21533854166667,False,True,True
8,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,31.807688151041667,False,True,True
9,620.0,404.0,570.0,197.0,2,"Hardhat, Hardhat",0.0,0.0,0.0,35.311253255208335,False,True,True
10,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,35.699511067708336,False,True,True
11,620.0,404.0,570.0,197.0,2,"Hardhat, Hardhat",0.0,0.0,0.0,35.41247200520833,False,True,True
12,620.0,404.0,570.0,197.0,1,Hardhat,0.0,0.0,0.0,34.60963606770834,False,True,True
13,620.0,404.0,570.0,197.0,2,"Hardhat, Hardhat",0.0,0.0,0.0,34.230578125,False,True,True
14,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,31.595823567708333,False,True,True
15,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,31.181270833333333,False,True,True
16,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,30.114101562500004,False,True,True
17,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,29.680955078125,False,True,True
18,620.0,404.0,570.0,197.0,0,,0.0,0.0,0.0,27.87302018229167,False,True,True
