frame,lw_x,lw_y,rw_x,rw_y,objects_detected,objects_list,lw_dist,rw_dist,raw_movement,smoothed_exertion,is_moving,is_working,objects_nearby
1,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,0.0,False,False,False
2,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,25.003556580614507,False,True,False
3,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,27.603426248548203,False,True,False
4,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,29.25544276607539,False,True,False
5,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,31.035913842255308,False,True,False
6,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,38.89812480202724,False,True,False
7,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,35.98673146974976,False,True,False
8,364.0,261.0,697.0,527.0,1,Hardhat,0.0,0.0,0.0,37.22213889768768,False,True,True
9,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,33.836211593284766,False,True,True
10,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,32.30953040861578,False,True,True
11,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,30.99319844789357,False,True,True
12,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,31.296495486221097,False,True,True
13,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,29.81299453595185,False,True,True
14,364.0,261.0,697.0,527.0,1,NO-Hardhat,0.0,0.0,0.0,33.79375118783655,False,True,True
15,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,30.7817346373139,False,True,True
16,364.0,261.0,697.0,527.0,1,NO-Hardhat,0.0,0.0,0.0,30.23738913525499,False,True,True
17,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,29.309978222996516,False,True,True
18,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,29.36679284130504,False,True,True
19,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,28.218390481469747,False,True,True
20,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,32.478349699081406,False,True,True
21,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,30.168166376306623,False,True,True
22,364.0,261.0,697.0,527.0,1,NO-Hardhat,0.0,0.0,0.0,29.39901013620526,False,True,True
23,364.0,261.0,697.0,527.0,1,NO-Hardhat,0.0,0.0,0.0,28.649180392777954,False,True,True
24,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,30.04435302502376,False,True,True
25,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,27.29152953753563,False,True,True
26,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,28.825254592968008,False,True,True
27,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,29.90254909724422,False,True,True
28,364.0,261.0,697.0,527.0,1,Hardhat,0.0,0.0,0.0,30.31854371238518,False,True,True
29,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,25.249812321824514,False,True,True
30,364.0,261.0,697.0,527.0,3,"Hardhat, Hardhat, Hardhat",0.0,0.0,0.0,22.800537298067788,False,True,True
31,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,20.613782863477986,False,True,True
32,364.0,261.0,697.0,527.0,1,Hardhat,0.0,0.0,0.0,16.057416059550206,False,True,True
33,364.0,261.0,697.0,527.0,0,,0.0,0.0,0.0,13.446756414317388,False,True,True
